F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,segment_id,file_id
30.21676,0.06803758,28.57262,30.18911,31.45901,2.886396,73.90682,89.43636,14.30512,6.830503,0.579604,0.5832888,0.1726538,0.6142843,0.915579,0.7429252,8.817179,3.911338,6.505824,4.064598,0.2856224,0.7876281,34.7401,0.4598516,2.988759,5.107501,7.073796,2.226737,-9.357594,-1.104496,0.01754795,0.9894229,1.063825,0.8163132,7.365054,0.4044344,7.126124,1.066704,32.44225,0.2875609,682.9219,0.2785123,1452.443,0.1393227,-104.674,-0.8855629,1767.42,0.1704883,1123.573,0.2644946,-110.7565,-0.7726486,2781.59,0.09293258,1030.269,0.329345,-114.1022,-0.7208638,-20.08091,-0.3308627,29.60197,0.2427992,0.0604567,0.224242,-0.03737202,-0.3609068,0.4081683,0.5247642,44.97374,0.1810119,3.890007,3.482049,10.19467,1.499619,-12.22234,-0.8524299,-10.0486,17.0176,0.07487726,-0.01686839,0.1618593,5.882353,2.233251,0.2177778,0.101738,0.188,0.3466929,-22.62573,001_2025-01-27_segment_0005,001_2025-01-27
34.18657,0.055893,32.26746,34.1247,35.58018,3.312721,28.75287,10.71497,12.43501,4.345422,0.8916296,0.3139678,0.721737,0.8892204,1.100713,0.3789756,7.073806,2.892323,7.79269,6.919875,0.3727435,0.6471604,41.72327,0.3210965,-6.492571,-2.437388,-3.357761,-4.23656,-12.67749,-0.9569341,0.01278076,1.432808,0.667692,0.8000178,9.489103,0.3389902,1.116002,6.867914,28.28089,0.3648794,619.0278,0.315721,1466.382,0.1417607,-48.37827,-1.668519,1660.546,0.1918977,1168.572,0.2790846,-55.26332,-1.31489,2767.759,0.1192503,1026.577,0.2987328,-62.84119,-1.094836,-16.7292,-0.3711384,28.08726,0.2312164,0.0767604,0.2198096,-0.03509061,-0.4996234,0.3838728,0.6767562,44.94682,0.2253432,-4.132383,-3.863649,-2.799964,-5.305445,-15.02296,-0.7818151,-3.907069,17.83986,0.06473402,-0.0103938,0.3254929,3.403141,1.061008,0.74,0.4175524,0.1825,0.2362599,-20.38509,001_2025-01-27_segment_0213,001_2025-01-27
34.45497,0.05989173,33.06884,33.89921,35.80817,2.73933,82.415,119.564,5.913225,13.20743,0.8488116,0.2533389,0.6662719,0.8738081,1.002437,0.3361651,6.779277,3.781032,8.917116,3.911702,0.3326702,0.6811721,41.93222,0.3172541,0.9693141,14.30235,4.09717,4.313188,-12.88585,-0.9307883,0.01315202,1.41513,0.6717782,1.138259,10.02951,0.270355,5.739873,1.406547,31.0428,0.2783041,707.5132,0.2414473,1429.958,0.1395211,-35.68271,-1.794697,1839.275,0.1482201,1036.255,0.334732,-46.83152,-1.226352,2837.672,0.09110841,1052.301,0.2807084,-51.61711,-1.076534,-19.96124,-0.2963074,29.64302,0.2397756,0.07468916,0.2169934,-0.03844604,-0.2844612,0.3404177,0.6877217,44.99383,0.207244,-0.06551383,-219.1212,5.764423,3.167508,-14.30993,-0.8506202,-10.34989,18.0541,0.07221249,-0.02382127,0.2827048,4.590164,2.006689,0.4216667,0.4870118,0.07,0.05059644,-19.38778,001_2025-01-27_segment_0207,001_2025-01-27
26.88537,0.006239779,26.71059,26.94163,27.04089,0.3303013,0.0,0.0,-0.06428473,0.0,0.1904196,1.351324,0.04192653,0.09889819,0.2320734,0.1901468,2.773573,1.609043,1.495959,1.108734,0.0571058,1.917366,17.13005,0.4218943,2.161599,4.272604,-6.595932,-1.585011,-8.062989,-1.221708,0.02223672,0.5043659,1.383111,0.4061143,5.212275,0.2225655,2.952349,2.525216,29.87846,0.1131555,907.0219,0.1727978,1565.629,0.08735961,-197.7347,-0.1182422,1955.68,0.09099968,1503.121,0.1231406,-197.9491,-0.1102279,3199.481,0.0690929,1337.151,0.2083301,-198.0938,-0.1045975,-19.15697,-0.2149046,34.76437,0.1267042,0.01189872,0.4564885,-0.007188735,-0.4049957,0.2095103,0.3106183,43.67887,0.1251501,6.41355,0.7978871,6.46166,0.6115975,14.42005,0.1825766,-8.212551,19.17549,0.07855155,0.004444956,0.05472853,1.012658,0.2564103,0.06,0.0,3.82,0.0,-36.45105,001_2025-01-27_segment_0089,001_2025-01-27
33.19521,0.1053412,29.78955,31.5512,36.53382,6.744272,35.15639,16.05396,5.962932,6.370171,0.7013567,0.3703121,0.4765697,0.7031987,0.9284444,0.4518748,9.016317,4.476202,7.857355,4.043978,0.3488086,0.631449,40.62434,0.3946667,2.973197,4.627941,-6.936839,-1.756065,-9.886714,-1.213766,0.02163688,1.031556,1.181113,0.6779997,7.218596,0.5366378,3.525095,1.596501,33.38913,0.280063,664.6304,0.3133721,1485.91,0.134035,-39.75145,-1.656798,1655.362,0.1766063,1164.303,0.1759957,-49.67512,-1.188,2781.928,0.1129437,1052.348,0.2409618,-59.90369,-0.9124925,-17.14506,-0.3097971,30.39444,0.2253192,0.07561832,0.2281838,-0.0325214,-0.460003,0.3624779,0.6160573,42.88242,0.3547091,1.806904,7.424254,-7.877758,-1.584836,-10.99668,-1.10129,-14.36583,24.64782,0.06567426,-0.01862293,0.3043361,6.460674,3.714286,0.2161538,0.1739822,0.03666667,0.01885618,-22.27251,001_2025-01-27_segment_0062,001_2025-01-27
33.73287,0.1250909,31.07095,32.62198,36.20281,5.131861,44.73066,47.44413,20.13773,25.49482,0.8329338,0.4553144,0.4722791,0.8351101,1.167602,0.6953231,7.24745,3.398517,7.885654,5.166748,0.3646397,0.7187684,37.91306,0.4513603,-12.00356,-1.380603,-10.4095,-1.523698,-8.882104,-1.258715,0.01806267,2.175279,1.110299,0.9347062,7.605055,0.473561,3.148112,2.38559,27.1605,0.3905672,683.7156,0.3170296,1449.3,0.153004,-52.46697,-1.584333,1708.152,0.1576795,1182.195,0.200004,-57.18731,-1.313658,2761.36,0.1152773,1105.97,0.2430642,-65.36797,-1.08282,-13.66554,-0.3511045,26.89168,0.2585387,0.07156687,0.2133891,-0.03029338,-0.4660566,0.4297001,0.6089838,42.40887,0.3069254,-10.86686,-1.488311,-11.6546,-1.428009,-9.448338,-1.249443,-4.212788,12.85544,0.07815637,-0.01277258,0.1365606,3.846154,2.083333,0.36125,0.2653977,0.13,0.1572683,-20.97322,001_2025-01-27_segment_0076,001_2025-01-27
34.42532,0.1341022,31.37685,35.53376,38.20264,6.825796,144.9907,124.3926,18.39819,14.37336,0.7171246,0.3979489,0.442614,0.7150505,0.9825391,0.5399252,8.537188,4.819486,7.339156,4.411649,0.3768909,0.6066186,41.31555,0.2837113,0.6799461,25.32309,-4.650391,-2.575988,-16.31364,-0.8482685,0.02189055,1.626206,1.169461,0.7594308,8.126766,0.470654,6.318708,1.483428,34.79316,0.3094585,681.704,0.2853684,1445.419,0.1517153,-66.93441,-1.300939,1762.725,0.1747799,1113.27,0.2252245,-73.70577,-1.037645,2880.323,0.1102297,1042.032,0.293691,-79.5565,-0.9145106,-19.7006,-0.3123621,31.26475,0.2735946,0.08221363,0.2467298,-0.04102294,-0.3815874,0.4071525,0.550219,42.27957,0.2659974,2.763532,5.586114,-4.340777,-2.633651,-18.9744,-0.7654679,-11.88085,25.34999,0.06729021,-0.02233857,0.2881233,4.96278,2.777778,0.2472727,0.2870252,0.103,0.1119866,-21.11503,001_2025-01-27_segment_0116,001_2025-01-27
35.93884,0.04762658,34.47128,35.38284,37.31501,2.843731,88.32622,99.57426,16.88807,18.10391,1.034546,0.3715178,0.7259409,1.023971,1.24382,0.5178787,10.1098,5.274067,10.63019,7.194921,0.4570242,0.643324,35.34352,0.4341492,-2.027684,-5.778407,-10.18163,-1.348051,-16.2655,-0.918565,0.015745,1.464116,0.9863132,0.9134669,9.208069,0.4172193,3.837843,1.885014,30.84947,0.3079532,781.0258,0.2747074,1401.793,0.2197996,-46.23494,-1.666523,1861.656,0.1582782,1139.64,0.2742346,-53.41861,-1.248991,2955.601,0.1140749,1138.206,0.3429943,-60.70347,-1.042084,-14.66617,-0.3630356,28.25382,0.2614489,0.07678026,0.2560708,-0.03298077,-0.4023764,0.4745239,0.6841839,38.56502,0.3121282,-2.893905,-4.377092,-10.29002,-1.461478,-18.59321,-0.774077,-7.86805,16.48518,0.07849986,-0.02035489,0.3970234,5.211727,2.325581,0.34,0.1914605,0.08166667,0.0710438,-18.76928,001_2025-01-27_segment_0102,001_2025-01-27
32.51948,0.1599186,28.3346,32.28613,35.2113,6.876701,107.8061,67.16081,56.86192,41.50708,0.5534481,0.4923799,0.2996418,0.5345573,0.808056,0.5084143,8.80909,3.71229,6.082648,3.385983,0.3440396,0.634231,39.17929,0.303778,4.874495,2.46598,-0.6903114,-18.91873,-11.57315,-1.50509,0.03612606,1.928208,1.384088,0.893913,7.074903,0.4622457,9.435263,0.6533721,38.33378,0.2543797,695.8654,0.2698687,1419.117,0.1970706,-132.6463,-0.6676681,1780.839,0.1602966,1074.51,0.28323,-134.3367,-0.6036816,2913.952,0.105388,1038.872,0.3425858,-137.9322,-0.5559148,-21.38631,-0.3172791,34.3275,0.1997467,0.05871731,0.6699371,-0.03803705,-0.6440288,0.3594359,0.7205754,44.16856,0.1982756,7.539649,1.794148,0.7420725,22.15989,-11.05139,-2.244141,-12.52635,23.6257,0.06591897,-0.03195857,0.3447837,5.211727,2.666667,0.1325,0.1112149,0.2225,0.3370738,-23.8162,001_2025-01-27_segment_0103,001_2025-01-27
32.29069,0.1417218,31.01403,32.54246,34.3355,3.321468,364.3427,486.1666,45.37408,67.18224,0.7201805,0.3714075,0.4629652,0.7506754,0.9584551,0.4954899,9.649232,6.132106,7.072529,3.701441,0.4333236,0.5923939,42.49328,0.3397488,2.430536,5.312203,-3.093408,-3.938237,-10.36615,-1.240435,0.03135837,1.855802,1.313108,0.7163364,6.824686,0.4748846,1.740068,3.152966,31.08495,0.3112349,650.265,0.3381247,1444.671,0.1453411,-88.32638,-1.040534,1649.996,0.1997208,1190.987,0.2338122,-91.70029,-0.9176295,2784.181,0.1141789,1038.914,0.3049364,-98.59409,-0.7977099,-16.01029,-0.3749751,29.91827,0.2541696,0.06685227,0.289862,-0.03624323,-0.3948415,0.4645017,0.6105732,46.75003,0.2521008,-1.510256,-8.507677,-5.72012,-2.060695,-11.04066,-1.284276,-16.72391,27.88502,0.07116029,-0.02850037,0.3994823,6.947891,3.015075,0.1916667,0.2073979,0.1183333,0.07323858,-22.20619,001_2025-01-27_segment_0117,001_2025-01-27
35.2315,0.08041421,32.88905,34.11557,38.3783,5.489254,39.38895,27.28181,7.089847,8.567988,0.9020259,0.4742238,0.5253562,0.9152217,1.267048,0.7416915,8.353743,3.142665,7.486654,4.961249,0.432645,0.7081325,39.63961,0.3198112,-9.669736,-1.743921,-14.59783,-0.9151244,-8.125348,-1.049952,0.02052317,2.041376,1.034289,0.8164381,7.933887,0.4601126,1.740754,4.402877,27.11881,0.3181953,651.7961,0.3245344,1545.235,0.1393083,-62.44456,-1.396718,1633.261,0.1557954,1214.78,0.2107325,-62.54497,-1.263765,2728.92,0.1116496,1091.555,0.2579292,-71.45737,-1.036712,-12.68688,-0.4226289,26.27458,0.2204467,0.07538638,0.2571526,-0.02834514,-0.5025648,0.4927035,0.6448252,41.00418,0.2998914,-10.55511,-1.513003,-14.51299,-0.9941379,-8.938031,-0.9696401,-9.836692,24.49113,0.07006913,-0.01328796,0.2449382,4.603581,2.590674,0.274,0.2366094,0.13,0.1345893,-20.2706,001_2025-01-27_segment_0077,001_2025-01-27
32.03987,0.09887275,30.54858,32.1897,34.81277,4.264193,44.39525,19.77139,22.39002,10.80684,0.5501648,0.4924907,0.2914059,0.5254821,0.8407595,0.5493536,8.482063,3.802997,7.643714,3.404825,0.2934824,0.6997075,42.63745,0.3032733,-2.083116,-6.758264,-2.497582,-3.540986,-8.597002,-1.429995,0.03314483,1.596794,1.355935,0.6917897,6.547244,0.4555257,1.188962,6.235496,33.01101,0.2708199,628.1293,0.2979285,1501.174,0.1215656,-81.17921,-1.103789,1645.612,0.1621802,1201.449,0.200156,-87.9972,-0.9163079,2754.692,0.1065941,1106.053,0.2818701,-95.31412,-0.7896509,-17.07579,-0.2768554,31.82552,0.2107754,0.07084073,0.233192,-0.03227057,-0.4420072,0.3641565,0.5650204,48.68647,0.2113456,0.6678627,18.29122,-3.517605,-2.339892,-7.453485,-1.750992,-11.06433,21.89722,0.06445377,-0.01989298,0.1839099,6.179775,3.703704,0.1607692,0.08434923,0.08923076,0.1283901,-24.42081,001_2025-01-27_segment_0063,001_2025-01-27
31.85459,0.0677669,30.80157,31.69569,33.74962,2.948053,58.83508,89.95279,18.10871,5.918635,0.7702179,0.4359005,0.4846651,0.7820247,1.010652,0.5259872,9.993843,5.422302,8.232564,2.887282,0.3965383,0.5846992,39.45462,0.3721751,-0.8151098,-16.48064,3.756771,3.475655,-6.993074,-1.621701,0.0242272,1.918862,1.278531,0.7991977,7.153156,0.3997242,2.284328,4.136275,28.43759,0.3541982,637.3984,0.3089238,1512.75,0.1337985,-50.62246,-1.522755,1697.793,0.1517622,1195.882,0.2821271,-59.20672,-1.1775,2715.146,0.1038264,1157.793,0.3212593,-64.84333,-1.032338,-16.4161,-0.3327033,27.77706,0.2710767,0.07062423,0.2756634,-0.03397338,-0.3635164,0.4254033,0.5555796,42.6494,0.2971405,-2.112057,-6.110974,2.415026,4.910417,-8.25298,-1.37747,-12.48333,20.5116,0.06794722,-0.01607457,0.3031976,6.07595,3.084833,0.2433333,0.1767924,0.06727272,0.04412604,-21.56361,001_2025-01-27_segment_0088,001_2025-01-27
33.51683,0.07960954,31.71116,33.34597,35.48684,3.775679,22.17603,13.69058,4.831054,0.0,0.5758358,0.4301919,0.3442972,0.5544731,0.8003532,0.456056,9.433105,5.100348,7.51153,4.467174,0.291219,0.7612773,35.84784,0.5197009,0.6858767,18.62016,-1.509545,-9.777835,-6.422189,-1.721678,0.01622354,1.284138,1.256202,0.7816258,8.216758,0.3633634,3.753241,2.150479,32.52086,0.2844617,677.7467,0.22684,1484.847,0.1447133,-107.1433,-0.8685611,1722.668,0.1641748,1137.719,0.2793151,-111.7676,-0.7643646,2854.616,0.09713204,1070.807,0.2646158,-117.3058,-0.681118,-18.42453,-0.2771367,30.93972,0.2066944,0.07071967,0.2783908,-0.0353974,-0.3483464,0.3494771,0.6748446,46.08549,0.2355698,3.528106,2.966879,-4.950456,-3.169109,-8.345869,-1.090108,-8.871367,16.58277,0.07269304,-0.01883777,0.2424051,6.263982,2.488688,0.1909091,0.09671463,0.1741666,0.2323596,-24.20548,001_2025-01-27_segment_0049,001_2025-01-27
30.69271,0.07996295,28.50732,30.84464,33.03432,4.527,67.64954,62.34822,15.50374,18.42721,0.6298495,0.5167762,0.2948796,0.6083547,0.9716839,0.6768043,9.494516,5.539647,8.276982,4.388854,0.3103889,0.7280274,35.51958,0.4366014,2.424027,6.158691,1.949003,7.654865,-3.735381,-3.409956,0.01819167,0.8786762,1.083735,0.8836365,6.928217,0.4415422,5.408432,1.47173,31.12528,0.3500129,650.13,0.2808566,1473.234,0.1438208,-91.63846,-0.9801903,1710.974,0.1503513,1136.403,0.2447499,-96.49601,-0.8631848,2760.166,0.1060875,1113.507,0.3719392,-101.543,-0.7808921,-18.16364,-0.3963486,30.02129,0.2721992,0.05295727,0.6545627,-0.03076242,-0.4932323,0.3706919,0.6387955,43.95789,0.2056163,1.626704,8.956659,4.479352,3.693952,-4.041777,-3.67602,-10.55878,19.10628,0.06726111,-0.01437122,0.2279039,6.236081,3.153153,0.1757143,0.1365762,0.13,0.1393943,-23.42725,001_2025-01-27_segment_0075,001_2025-01-27
34.03124,0.06540562,32.01627,33.73332,35.16551,3.149235,14.98275,4.308503,10.60764,4.945021,0.7690602,0.4157916,0.4077587,0.7733936,1.017067,0.6093079,8.543327,5.321994,7.225558,4.148345,0.2951509,0.7088697,43.1925,0.2972111,-5.182898,-3.261004,-1.851357,-8.127192,-10.84176,-0.9774258,0.01090259,1.367659,0.8495749,0.8960302,9.809173,0.2924444,2.43555,3.401428,30.84056,0.3165535,673.2283,0.2446147,1482.311,0.1303871,-47.56969,-1.595497,1740.951,0.1542119,1189.795,0.247903,-57.32855,-1.197537,2815.439,0.1052839,1230.113,0.3456202,-65.89102,-0.9789262,-17.41393,-0.3190729,29.81577,0.2573645,0.0667669,0.2341772,-0.03696529,-0.3748148,0.3210184,0.6465815,46.83022,0.2161468,-2.211427,-7.160153,-2.34122,-6.343396,-11.43418,-0.9834097,-5.596734,16.42207,0.07272493,-0.01160555,0.193054,5.263158,1.77665,0.4414285,0.3668954,0.1014286,0.1368449,-21.24472,001_2025-01-27_segment_0061,001_2025-01-27
32.25657,0.06124973,30.93623,31.95967,32.88488,1.948647,22.99417,12.82458,14.28618,8.76126,0.8026658,0.2880008,0.6069934,0.8107508,1.008164,0.4011708,8.354751,3.282498,9.853605,4.910479,0.3738649,0.5908467,31.04514,0.4214084,5.88612,1.717397,-6.025203,-1.872965,-5.023327,-1.755973,0.01733885,0.9760972,1.154279,0.832468,6.922587,0.5206392,0.240009,24.13301,28.65434,0.2821953,645.176,0.2959076,1485.905,0.1277747,-56.99584,-1.356212,1671.127,0.1592467,1180.035,0.1724187,-63.77023,-1.092391,2766.476,0.1085071,1093.979,0.2232758,-70.8474,-0.9303904,-14.98752,-0.2851343,27.10978,0.234473,0.07276851,0.2173556,-0.03057533,-0.4334546,0.4003175,0.5932015,35.51062,0.3011501,5.313219,1.872241,-5.841212,-1.788751,-5.860362,-1.486308,-8.986619,19.93466,0.07243556,-0.01245642,0.3132241,7.75,4.303798,0.1658823,0.2039625,0.04875,0.04090767,-22.36355,001_2025-01-27_segment_0129,001_2025-01-27
29.40357,0.07804776,27.4014,28.93856,30.14365,2.742249,40.70527,25.36776,10.79111,1.763896,0.4612292,0.6378269,0.1822254,0.4357176,0.7673221,0.5850967,4.951576,2.889746,3.306473,1.929044,0.192682,1.026873,25.73688,0.5668608,-1.187823,-13.80726,1.96323,7.309155,-8.59558,-0.9523914,0.01631562,0.7834295,1.173811,0.5470147,5.831114,0.4426983,4.347633,1.163572,31.35173,0.1549441,646.1204,0.346351,1479.482,0.1139453,-147.6919,-0.5639132,1706.481,0.145582,1180.292,0.3140317,-150.2081,-0.5192536,2796.633,0.1337479,1093.976,0.3968017,-151.9328,-0.4959709,-17.85189,-0.2986238,26.22158,0.2556176,0.05290903,0.3579185,-0.02557531,-0.3904658,0.4352014,0.420045,35.38958,0.3063593,10.2197,0.7830741,13.0954,0.9724777,-8.788497,-1.176018,-6.354513,15.75564,0.06465422,-0.007246951,0.09894762,3.303303,1.219512,0.225,0.1504161,0.458,0.4880328,-25.93839,001_2025-01-27_segment_0101,001_2025-01-27
29.64158,0.2081702,21.21649,31.80493,35.12408,13.9076,439.4178,355.9081,85.83256,127.3223,0.4975858,0.6868834,0.1211791,0.489381,0.8122455,0.6910664,3.820334,1.96059,4.427127,3.229324,0.2289495,0.8131703,39.74985,0.3784592,1.791562,8.038629,-2.494368,-5.353844,-9.110175,-1.140321,0.0462314,1.809102,1.077119,0.756442,6.093533,0.6539054,3.507177,1.961859,33.21302,0.2886545,619.9495,0.3201654,1434.663,0.1231804,-107.3263,-0.9036473,1654.759,0.1991055,1124.521,0.1970306,-109.452,-0.8274467,2798.749,0.1151859,1017.587,0.3055001,-115.7561,-0.7257737,-17.23237,-0.3303953,31.68622,0.193473,0.06613933,0.280831,-0.03838687,-0.3859858,0.3299215,0.4516327,49.38379,0.188643,0.2864257,47.62647,-3.571623,-4.49721,-11.6064,-1.05504,-13.14811,22.21065,0.06989018,-0.0180202,0.1355432,2.517163,2.083333,0.2266667,0.271416,0.2311111,0.2491962,-24.03492,001_2025-01-27_segment_0115,001_2025-01-27
32.59438,0.136524,31.2687,32.55072,35.5717,4.303001,66.406,65.39465,37.58484,20.61288,0.6486372,0.5111159,0.3367594,0.6166354,0.9068816,0.5701222,8.210573,5.766167,5.158036,2.689454,0.3306797,0.6226804,40.63522,0.3311679,2.207853,7.291853,-4.17647,-3.732898,-7.966483,-1.357775,0.0289929,1.73148,1.18597,0.7632325,7.121401,0.4884191,2.682155,3.114694,32.22675,0.3127581,708.1765,0.2476881,1476.605,0.1693208,-85.95749,-1.060078,1760.737,0.1581387,1246.602,0.300456,-91.26687,-0.909758,2839.638,0.1098373,1152.908,0.2834027,-97.10271,-0.8073589,-17.90175,-0.3693464,31.1629,0.2472979,0.06514552,0.3179823,-0.03230881,-0.410637,0.3520072,0.5555217,44.24217,0.2582012,1.209791,13.51359,-4.092238,-4.384381,-9.15087,-1.25676,-13.37098,26.77411,0.06052202,-0.01966816,0.2946893,4.347826,2.314815,0.258,0.1475669,0.154,0.1637803,-22.28919,001_2025-01-27_segment_0114,001_2025-01-27
28.06562,0.06964161,26.70057,27.59645,29.41323,2.712666,60.61408,87.2262,91.32895,141.9498,0.7624614,0.2242899,0.6302826,0.7604207,0.900884,0.2706013,6.001473,3.5242,4.536673,1.728657,0.3708531,0.4690334,30.68436,0.5003061,6.50916,1.630557,2.532597,4.456483,-10.56699,-0.9050931,0.01684437,0.8959784,1.206126,0.549252,4.874432,0.5022289,1.376852,4.623038,28.80888,0.2907612,629.1441,0.3150231,1455.477,0.1310382,-66.2977,-1.286211,1620.675,0.145337,1149.585,0.2858626,-72.44696,-1.070394,2750.541,0.08751912,1043.978,0.3227252,-80.28179,-0.9043289,-14.82611,-0.2752729,27.38631,0.2358907,0.05091347,0.395175,-0.02618762,-0.3719906,0.3906525,0.4402266,36.47797,0.3132974,4.586678,2.207468,2.039406,5.741147,-10.27318,-0.9477586,-8.305193,16.73509,0.04766208,-0.01659164,0.345047,6.606607,4.587156,0.1413333,0.1068873,0.06538462,0.05001775,-23.16237,001_2025-01-27_segment_0100,001_2025-01-27
32.76268,0.06313903,31.97646,32.7678,34.64153,2.66507,29.41042,17.76851,14.71782,10.71627,0.8259737,0.4125951,0.5194125,0.7908753,1.114148,0.5947354,7.458554,4.619966,9.965503,5.653268,0.3829098,0.6057232,28.76958,0.5106815,-0.4814989,-24.58092,-8.990012,-1.405728,-4.757844,-2.349959,0.01899736,1.11297,1.093513,0.7833495,7.034768,0.4608441,2.850105,3.591555,26.98129,0.3448757,686.2499,0.2935131,1518.793,0.1527503,-80.31356,-1.167965,1708.032,0.1428067,1231.653,0.2663333,-83.88102,-1.027272,2761.108,0.1003918,1167.135,0.3026049,-89.34942,-0.9180008,-14.58686,-0.3298599,26.80652,0.2165028,0.07609289,0.2207047,-0.03027574,-0.4258254,0.4453093,0.4918778,35.85834,0.2980665,-0.6467411,-19.45713,-6.47717,-2.125339,-7.746506,-1.610775,-6.214776,16.19382,0.06455217,-0.01195011,0.2727757,4.5,2.278481,0.2677778,0.2527528,0.1942857,0.2571746,-21.45921,001_2025-01-27_segment_0128,001_2025-01-27
32.46663,0.1118602,29.70041,32.74242,33.87902,4.178616,64.61555,40.5188,14.04159,8.045893,0.6505819,0.4583258,0.3274846,0.6946093,0.9351134,0.6076287,8.454465,3.942126,8.186335,3.420258,0.3050284,0.6620938,40.55592,0.3803492,-0.282152,-43.27663,1.976709,6.242537,-6.822482,-1.743806,0.02179136,2.346324,1.015804,0.7545415,7.48392,0.5160412,2.519229,1.874101,29.2835,0.2471721,682.5199,0.2557544,1462.553,0.1437573,-61.98771,-1.3413,1725.671,0.148339,1151.173,0.2857553,-71.36956,-1.060137,2739.987,0.08873039,1093.28,0.2345761,-77.12161,-0.9337658,-17.46588,-0.2817035,27.18063,0.2362415,0.0684329,0.2740475,-0.03411041,-0.434708,0.3147286,0.67321,44.57523,0.2897438,-2.0928,-5.568798,1.010227,12.44797,-7.378076,-1.68988,-13.67763,21.40063,0.06544329,-0.03028072,0.3071306,6.070288,2.922078,0.2366666,0.1817813,0.08444445,0.09799219,-22.95775,001_2025-01-27_segment_0060,001_2025-01-27
